,date,rating_review,reviews
2355,25-04-2016 ,5.0,"This was our 4th visit to this amazing city. Each time we come, we eat here at least twice. The food is great, prices are reasonable and service friendly. It's frequented mostly by locals. Be prepared to wait but we'll worth it!"
2356,25-04-2016 ,5.0,"This is the place to be if you want to enjoy great Catalan Tapas. The Restaurant does not take reservations which gives you two options, either you are queuing for a table to sit down or you stand at the bar which is my preferred choice as this gives you the typical Spanish feeling. Try the Patatas Bravas, the Jamon Iberico, the Potato Tortilla and the Solomillo!"
2357,25-04-2016 ,5.0,"Tapasbar, casual atmosphere, busy - you better book a table in advance. I was here first time 12 years ago and despite its popularity it still keep the quality on food and wine high and value for the money."
2358,24-04-2016 ,1.0,"The atmosphere is excellent and some of the tapas are good, however, shellfish are gritty and I'm not interested in eating crunchy shellfish. The wine is excellent and s few of the dishes are excellent, but watch out for the shellfish!"
2359,24-04-2016 ,5.0,"We were told about this place by a local who gave us the tip. From our first time there, we loved it. Such an array of tapas/food to choose from - all fresh and nicely prepared. It can be tough to get a seat at the bar or you can reserve a table at the restaurant. The bar though is the place to be! There seem to be more tourists going each year as word gets out about its quality. Better of course then to go during the week and/or miss the peak times for lunch, which you can do if on holiday. A definite recommend."
2360,23-04-2016 ,5.0,"Recommended to us both by locals and by travelers. We got there after 9:30pm and still has to wait for a while, but totally worth it. Good food and nice ambiance."
2361,23-04-2016 ,4.0,"Enjoyed eating at this restaurant. With such high reviews I had to check it out. If you come during peak times 8-10pm expect to wait, but luckily we found a spot at the bar. The waiters at the bar were very quick and helpful in ordering. We had the razor clams, the croquets, beef tenderloin Montadito, huevos cabreaos, the mini burgers, the almond crusted cheese, and the tomato bread. The best items and must haves are the huevos cabreaos and the beef tenderloin Montadito. The huevos cabreaos is fries mixed with spicy sauce and an egg. The waiter miss it up in front of you and it's fantastic. Worth coming back for just that.The beef tenderloin Montadito was a small 2-4 oz steak on top of toast and the steak was cooked perfectly. Price was very reasonable with most items. Waiters at the bar took very good care of us."
2362,23-04-2016 ,4.0,"I liked this restaurant and all its tapas. Typically for Spain, you have the possibility to try different tastes and share them with the group. We had different tapas accompanied by sangria, which was really nice. I really liked the green peppers and shrimps. The fries with eggs, a traditional dish was really nice cooked here. The atmosphere is amazing, it is full of people and quite noisy that gives you a certain coziness. They don’t take reservations so you should come early in order to catch a table without having to wait. The service was not the best but the food compensated."
2363,22-04-2016 ,5.0,It was our last meal in Barcelona and we had such a great time! We love all the dishes that were recommended by the waiter (we had a table outside) and the fact that he didn't just recommend the more expensive dish just made it better.
2364,21-04-2016 ,4.0,"This restaurant is popular so waiting for a table is probably expected. We arrived at 4pm on a Sunday and had to wait 15 minutes. The place was buzzing, servers were brisk and businesslike, crowd was a mix of tourists and locals.Food was above expectations. Had the croissant with ham and cheese which came toasted that was really tasty. The pulpo a la gallega and fried anchovies were also excellent. Good value overall."
2365,21-04-2016 ,5.0,"We just returned from a week in Barcelona and we are here 4 times, good is incredible and the price is so low I think they undersell themselves. Can be a 30-45 min wait when they are busy but it is most definitely worth the wait, we will return!"
2366,21-04-2016 ,5.0,"My favourite tapas bar in Barcelona! You get tasty tapas, pay low price. My advice: come a bit earlier then the rest (like between 17 and 20 pm) and it will not be necessary to wait for a table). After 21 pm it is always really full here."
2367,20-04-2016 ,5.0,"This is the best tapas shop in the city! Everything was great and fresh!It will be worth sitting by the bar if you don't understand spanish. Body language and pin pointing with ur fingers are the best language.There was a long queue during weekend and they don't accept reserve for the next day or hours later. therefore, be there earlier to book for your table. it's in the city therefore u can walk around. trust me, it's worth the wait! or, you can go during weekdays. although the queue will still be there but it's comparatively shorter (90 minutes vs 20 minutes).Must eat: Grill beef and fish cod!!My bf and I ordered 6 tapas and a bottle of water, and it costs only 30+ euro!!It's much worth going than 7 Portes."
